Receiver: 10.0.0.1, MSG: 1, Addr: ('10.0.0.1', 53150), Time: 2020-04-11 00:06:36.401537
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.14', 34606), Time: 2020-04-11 00:07:28.898187
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.15', 52932), Time: 2020-04-11 00:07:28.921299
Receiver: 10.0.0.5, MSG: 1, Addr: ('10.0.0.9', 41290), Time: 2020-04-11 00:07:29.187157
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.16', 42034), Time: 2020-04-11 00:07:29.913739
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.17', 54146), Time: 2020-04-11 00:07:29.983729
Receiver: 10.0.0.5, MSG: 1, Addr: ('10.0.0.10', 50968), Time: 2020-04-11 00:07:30.211175
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.18', 59824), Time: 2020-04-11 00:07:30.964157
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.19', 33566), Time: 2020-04-11 00:07:31.002388
Receiver: 10.0.0.5, MSG: 1, Addr: ('10.0.0.11', 47156), Time: 2020-04-11 00:07:31.234764
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.20', 48142), Time: 2020-04-11 00:07:31.963208
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.21', 53472), Time: 2020-04-11 00:07:31.998462
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.22', 55458), Time: 2020-04-11 00:07:32.954860
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.23', 54036), Time: 2020-04-11 00:07:32.990284
Receiver: 10.0.0.6, MSG: 1, Addr: ('10.0.0.2', 46372), Time: 2020-04-11 00:07:33.333953
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.24', 37666), Time: 2020-04-11 00:07:33.982779
Receiver: 10.0.0.15, MSG: 1, Addr: ('10.0.0.25', 35596), Time: 2020-04-11 00:07:34.022253
Receiver: 10.0.0.6, MSG: 1, Addr: ('10.0.0.3', 58594), Time: 2020-04-11 00:07:34.327187
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.13', 36926), Time: 2020-04-11 00:07:35.064151
Receiver: 10.0.0.6, MSG: 1, Addr: ('10.0.0.4', 55126), Time: 2020-04-11 00:07:35.348486
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.14', 51536), Time: 2020-04-11 00:07:36.066677
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.15', 39778), Time: 2020-04-11 00:07:36.130474
Receiver: 10.0.0.6, MSG: 1, Addr: ('10.0.0.5', 50508), Time: 2020-04-11 00:07:36.351883
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.26', 43278), Time: 2020-04-11 00:07:36.462655
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.27', 38760), Time: 2020-04-11 00:07:36.537606
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.28', 39670), Time: 2020-04-11 00:07:36.642128
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.29', 34464), Time: 2020-04-11 00:07:36.758979
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.30', 39384), Time: 2020-04-11 00:07:36.832063
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.31', 37932), Time: 2020-04-11 00:07:36.902833
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.32', 39856), Time: 2020-04-11 00:07:36.983193
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.33', 33734), Time: 2020-04-11 00:07:37.039662
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.16', 59418), Time: 2020-04-11 00:07:37.108509
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.17', 57212), Time: 2020-04-11 00:07:37.141102
Receiver: 10.0.0.6, MSG: 1, Addr: ('10.0.0.6', 59710), Time: 2020-04-11 00:07:37.351760
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.34', 46104), Time: 2020-04-11 00:07:37.843055
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.35', 57946), Time: 2020-04-11 00:07:37.883184
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.36', 45110), Time: 2020-04-11 00:07:37.913984
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.37', 53474), Time: 2020-04-11 00:07:37.953248
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.38', 34362), Time: 2020-04-11 00:07:38.000702
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.39', 55228), Time: 2020-04-11 00:07:38.044439
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.40', 38610), Time: 2020-04-11 00:07:38.090678
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.18', 53312), Time: 2020-04-11 00:07:38.132783
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.41', 45950), Time: 2020-04-11 00:07:38.178211
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.19', 43660), Time: 2020-04-11 00:07:38.197539
Receiver: 10.0.0.6, MSG: 1, Addr: ('10.0.0.7', 46478), Time: 2020-04-11 00:07:38.363199
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.42', 39832), Time: 2020-04-11 00:07:38.982618
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.43', 42582), Time: 2020-04-11 00:07:39.034092
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.44', 41040), Time: 2020-04-11 00:07:39.078928
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.45', 54408), Time: 2020-04-11 00:07:39.116449
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.46', 57658), Time: 2020-04-11 00:07:39.167115
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.20', 57532), Time: 2020-04-11 00:07:39.195563
Receiver: 10.0.0.26, MSG: 1, Addr: ('10.0.0.47', 57858), Time: 2020-04-11 00:07:39.245965
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.21', 55556), Time: 2020-04-11 00:07:39.287725
Receiver: 10.0.0.6, MSG: 1, Addr: ('10.0.0.8', 51980), Time: 2020-04-11 00:07:39.379108
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.27', 51656), Time: 2020-04-11 00:07:39.383410
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.28', 37484), Time: 2020-04-11 00:07:40.155495
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.29', 37424), Time: 2020-04-11 00:07:40.195051
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.30', 52188), Time: 2020-04-11 00:07:40.249216
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.22', 34474), Time: 2020-04-11 00:07:40.299487
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.31', 60164), Time: 2020-04-11 00:07:40.325282
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.23', 43266), Time: 2020-04-11 00:07:40.390547
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.32', 42216), Time: 2020-04-11 00:07:40.418281
Receiver: 10.0.0.6, MSG: 1, Addr: ('10.0.0.9', 60634), Time: 2020-04-11 00:07:40.436136
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.33', 43790), Time: 2020-04-11 00:07:40.465125
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.34', 32786), Time: 2020-04-11 00:07:40.499884
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.35', 39528), Time: 2020-04-11 00:07:40.534686
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.36', 54710), Time: 2020-04-11 00:07:41.353035
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.24', 51402), Time: 2020-04-11 00:07:41.388912
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.37', 40584), Time: 2020-04-11 00:07:41.423127
Receiver: 10.0.0.16, MSG: 1, Addr: ('10.0.0.25', 47212), Time: 2020-04-11 00:07:41.488764
Receiver: 10.0.0.6, MSG: 1, Addr: ('10.0.0.10', 60984), Time: 2020-04-11 00:07:41.514245
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.38', 46556), Time: 2020-04-11 00:07:41.524697
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.39', 43670), Time: 2020-04-11 00:07:41.561606
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.40', 56334), Time: 2020-04-11 00:07:41.597421
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.41', 36776), Time: 2020-04-11 00:07:41.637637
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.42', 43314), Time: 2020-04-11 00:07:41.671420
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.43', 34090), Time: 2020-04-11 00:07:41.708317
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.12', 60058), Time: 2020-04-11 00:07:42.579326
Receiver: 10.0.0.6, MSG: 1, Addr: ('10.0.0.11', 49576), Time: 2020-04-11 00:07:42.598920
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.44', 35666), Time: 2020-04-11 00:07:42.621896
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.13', 52554), Time: 2020-04-11 00:07:42.651113
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.45', 37952), Time: 2020-04-11 00:07:42.674974
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.46', 53774), Time: 2020-04-11 00:07:42.715013
Receiver: 10.0.0.27, MSG: 1, Addr: ('10.0.0.47', 60348), Time: 2020-04-11 00:07:42.746400
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.26', 52672), Time: 2020-04-11 00:07:42.839578
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.27', 40556), Time: 2020-04-11 00:07:42.914830
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.28', 35410), Time: 2020-04-11 00:07:42.941095
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.29', 51792), Time: 2020-04-11 00:07:42.969490
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.14', 42628), Time: 2020-04-11 00:07:43.665957
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.15', 34342), Time: 2020-04-11 00:07:43.692725
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.30', 50836), Time: 2020-04-11 00:07:43.745302
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.31', 48200), Time: 2020-04-11 00:07:43.775210
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.32', 43528), Time: 2020-04-11 00:07:43.805947
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.33', 35716), Time: 2020-04-11 00:07:43.837408
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.34', 57112), Time: 2020-04-11 00:07:43.870929
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.35', 50000), Time: 2020-04-11 00:07:43.903239
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.36', 36924), Time: 2020-04-11 00:07:43.934251
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.37', 53012), Time: 2020-04-11 00:07:43.965061
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.16', 49552), Time: 2020-04-11 00:07:44.706950
Receiver: 10.0.0.7, MSG: 1, Addr: ('10.0.0.2', 48400), Time: 2020-04-11 00:07:44.712908
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.38', 58026), Time: 2020-04-11 00:07:44.759607
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.17', 48648), Time: 2020-04-11 00:07:44.770854
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.39', 42236), Time: 2020-04-11 00:07:44.794782
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.40', 34504), Time: 2020-04-11 00:07:44.828696
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.41', 41688), Time: 2020-04-11 00:07:44.862903
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.42', 43554), Time: 2020-04-11 00:07:44.906916
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.43', 50694), Time: 2020-04-11 00:07:44.949041
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.44', 37568), Time: 2020-04-11 00:07:44.987745
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.45', 60746), Time: 2020-04-11 00:07:45.020572
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.18', 46078), Time: 2020-04-11 00:07:45.784405
Receiver: 10.0.0.7, MSG: 1, Addr: ('10.0.0.3', 38662), Time: 2020-04-11 00:07:45.785969
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.46', 45056), Time: 2020-04-11 00:07:45.827982
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.19', 41156), Time: 2020-04-11 00:07:45.854751
Receiver: 10.0.0.28, MSG: 1, Addr: ('10.0.0.47', 44384), Time: 2020-04-11 00:07:45.883590
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.26', 57734), Time: 2020-04-11 00:07:45.949795
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.27', 57894), Time: 2020-04-11 00:07:45.971741
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.28', 49584), Time: 2020-04-11 00:07:45.996500
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.29', 54746), Time: 2020-04-11 00:07:46.020379
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.30', 58866), Time: 2020-04-11 00:07:46.048253
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.31', 39920), Time: 2020-04-11 00:07:46.089952
Receiver: 10.0.0.7, MSG: 1, Addr: ('10.0.0.4', 43932), Time: 2020-04-11 00:07:46.811816
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.20', 36910), Time: 2020-04-11 00:07:46.846832
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.32', 46150), Time: 2020-04-11 00:07:46.880288
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.21', 54338), Time: 2020-04-11 00:07:46.921321
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.33', 42642), Time: 2020-04-11 00:07:46.938174
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.34', 51136), Time: 2020-04-11 00:07:46.972170
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.35', 36632), Time: 2020-04-11 00:07:47.002926
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.36', 36092), Time: 2020-04-11 00:07:47.034808
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.37', 59662), Time: 2020-04-11 00:07:47.067598
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.38', 53322), Time: 2020-04-11 00:07:47.101554
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.39', 36242), Time: 2020-04-11 00:07:47.142418
Receiver: 10.0.0.7, MSG: 1, Addr: ('10.0.0.5', 50382), Time: 2020-04-11 00:07:47.818928
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.22', 59928), Time: 2020-04-11 00:07:47.911519
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.40', 54874), Time: 2020-04-11 00:07:48.015238
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.23', 51422), Time: 2020-04-11 00:07:48.078865
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.41', 49122), Time: 2020-04-11 00:07:48.130357
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.42', 38746), Time: 2020-04-11 00:07:48.217979
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.43', 49162), Time: 2020-04-11 00:07:48.284018
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.44', 59866), Time: 2020-04-11 00:07:48.361347
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.45', 39030), Time: 2020-04-11 00:07:48.421295
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.46', 50308), Time: 2020-04-11 00:07:48.487897
Receiver: 10.0.0.29, MSG: 1, Addr: ('10.0.0.47', 54214), Time: 2020-04-11 00:07:48.550979
Receiver: 10.0.0.7, MSG: 1, Addr: ('10.0.0.6', 39494), Time: 2020-04-11 00:07:48.812808
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.24', 43678), Time: 2020-04-11 00:07:49.066415
Receiver: 10.0.0.17, MSG: 1, Addr: ('10.0.0.25', 43656), Time: 2020-04-11 00:07:49.110717
